genre	key	timesignature	tempo	t0	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20	t21	t22	t23	t24	t25	t26	t27	t28	t29	t30	t31	t32	t33	t34	t35	t36	t37	t38	t39	t40	t41	t42	t43	t44	t45	t46	t47 
Pop_Rock	7	1	99.995	19.472	18.379	16.175	43.453	55.5	53.552	39.492	35.504	29.623	31.773	4.847	30.311	37.126	46.72	19.663	45.067	48.986	44.862	48.185	73.198	25.839	27.715	37.392	68.122	52.105	38.541	36.689	35.865	39.787	52.309	17.673	28.395	35.967	35.801	15.476	32.711	45.061	56.198	56.591	45.164	46.725	40.326	26.541	51.683	33.419	34.179	34.89	11.63
Pop_Rock	1	4	129.997	78.216	2.759	117.027	38.899	66.974	122.841	27.293	112.314	99.089	72.81	-4.761	-70.307	-54.559	18.38	-55.137	-19.165	63.533	17.807	-4.791	100.411	47.697	59.392	36.485	111.927	38.292	-6.326	46.005	9.317	-12.294	-51.72	52.27	13.036	49.002	-10.384	117.313	52.415	0.498	102.662	-10.55	92.039	18.212	151.334	30.27	36.911	86.187	33.518	33.082	-1.615
Pop_Rock	5	4	243.981	-60.872	-106.703	-61.822	-104.203	-129.587	-80.073	-99.439	-98.791	-21.439	-88.571	-107.731	-86.318	-105.831	-83.383	-112.907	-107.852	-90.466	14.203	42.597	23.173	-130.73	-124.686	-98.006	-106.067	-104.035	-123.879	-86.987	-173.945	-86.066	-87.896	-94.481	-82.968	-90.902	-108.772	-164.819	-119.456	-170.289	-129.092	-84.595	-142.199	-137.014	-133.846	-182.035	-126.179	-113.078	-81.222	-147.991	-123.852
Pop_Rock	9	1	99.761	66.153	76.31	51.218	108.931	85.075	84.586	86.619	76.996	65.515	71.217	58.359	43.864	29.674	62.802	48.368	107.412	107.997	84.057	31.918	36.053	55.187	42.762	48.23	83.61	74.015	43.836	60.027	55.152	56.75	49.788	46.367	91.108	96.693	37.846	13.231	39.738	48.236	25.12	57.735	45.116	55.387	51.906	82.124	84.489	26.39	23.25	41.69	44.903
Pop_Rock	5	4	100.042	35.087	31.844	105.555	125.946	67.306	72.188	56.951	47.86	6.142	3.117	185.453	102.767	59.229	24.556	82.519	112.706	36.19	36.141	-11.857	42.171	36.309	-19.438	-36.064	-19.59	28.982	38.424	66.702	72.421	96.547	99.985	33.584	32.369	8.745	43.633	-12.02	12.113	-0.224	-16.142	-17.782	-22.423	13.44	55.576	-1.62	2.17	7.011	-29.399	-43.167	-40.323
Pop_Rock	4	4	136.147	2.773	-43.236	-49.954	-63.534	-17.557	-3.702	10.223	38.046	21.603	36.227	26.315	57.349	43.981	58.297	46.244	74.573	68.118	50.202	82.537	39.122	78.224	35.535	65.173	-38.818	-35.058	-16.025	23.618	75.568	61.999	27.185	24.058	17.14	27.573	52.17	28.348	27.556	25.958	78.487	43.175	81.04	119.202	70.757	54.129	65.619	39.26	31.634	63.212	38.533
Pop_Rock	11	4	203.29	22.836	7.028	13.747	15.923	70.973	29.795	24.507	31.261	58.709	45.627	77.38	68.619	61.225	57.396	60.112	46.888	50.471	56.316	49.651	64.435	53.563	47.662	62.895	26.271	41.859	31.372	73.676	67.67	55.812	53.088	76.683	56.562	45.306	62.093	47.374	106.373	47.06	45.477	34.176	39.553	40.25	65.88	63.708	58.734	45.832	78.029	62.921	36.439
Country	7	4	142.409	28.407	32.981	27.615	17.767	15.452	5.611	39.865	49.303	33.513	20.94	24.615	1.333	9.927	66.133	6.315	11.005	63.026	63.414	1.764	12.055	33.508	28.138	23.972	17.136	17.57	27.364	18.88	75.531	75.695	51.463	15.798	33.445	40.87	36.137	21.299	14.216	61.403	28.599	-2.374	65.068	17.978	-19.691	-32.051	-21.243	-3.93	-16.017	-23.813	-44.35
Pop_Rock	7	4	131.999	-39.689	-8.014	-57.596	-30.307	-52.951	7.476	55.707	31.325	58.484	-9.704	-6.22	2.963	-105.735	-83.374	-71.395	-47.344	13.83	-1.09	62.158	-44.782	-58.838	-35.035	-43.401	23.281	-41.522	1.523	30.521	-79.021	-81.42	-67.983	-38.954	35.907	67.566	78.504	37.365	-18.799	-19.349	46.208	-35.08	1.062	-51.14	-37.788	-23.141	-98.317	-93.617	-69.445	-74.633	-3.777
Pop_Rock	9	4	142.069	74.067	61.94	59.155	29.934	55.038	32.185	21.275	8.894	53.542	61.479	65.68	48.427	15.096	28.312	30.151	63.401	27.36	34.827	27.215	-3.477	16.455	-0.712	32.393	27.323	29.952	-28.883	14.277	-14.808	-19.539	27.072	28.642	-58.011	-12.775	63.008	12.222	32.77	101.908	50.94	4.361	-41.686	-28.594	-0.083	43.735	-47.004	58.283	-19.106	90.22	23.806
Electronic	5	4	190.038	-61.977	5.647	-39.923	37.146	-51.097	16.506	-26.959	22.448	3.492	-9.851	-27.497	-69.669	-99.655	10.537	34.741	23.102	84.337	68.698	46.897	113.153	82.257	64.199	111.326	40.642	-28.461	-27.699	-2.039	-7.072	35.258	10.831	17.571	30.061	1.085	-44.822	-53.485	-101.653	-15.417	-51.435	-96.549	-20.264	-29.335	-85.042	-46.03	-71.895	-2.497	-49.824	35.282	25.592
Pop_Rock	4	4	169.038	-129.115	-103.368	-113.608	-81.376	-94.046	-122.501	-98.829	-74.406	-89.877	-71.755	-128.913	-122.279	-101.024	-70.057	-83.214	-42.909	-60.009	-47.157	-2.888	-47.6	-60.191	-51.842	-75.468	-57.149	-82.952	-66.751	-82.174	-67.519	-29.78	-89.108	-111.108	-101.011	-100.439	-83.898	-62.625	-64.088	-88.01	-88.101	-67.523	-58.319	-11.565	-41.144	-123.535	-72.197	-62.854	-87.307	-84.151	-90.417
Country	1	1	139.99	-38.149	14.037	-9.028	-69.061	-103.294	-116.857	-49.308	-43.744	-54.599	23.485	42.359	-56.277	-150.735	-99.397	-85.267	-14.896	-21.247	-26.324	-48.929	5.667	-23.998	-41.716	-8.814	-20.566	-11.983	-8.444	-13.805	-99.805	-7.054	-71.037	-73.025	-39.119	5.033	-13.529	-29.419	-56.587	-47.571	-34.788	-23.162	10.467	49.58	83.026	-0.114	-47.147	-29.591	-106.965	-79.62	-89.78
Pop_Rock	7	4	130.339	62.11	105.579	85.091	67.578	43.673	87.709	131.505	107.02	34.382	63.683	86.228	68.516	92.734	83.014	18.51	31.597	50.09	17.477	55.16	92.746	45.549	-4.693	40.611	157.973	116.324	81.473	33.693	6.261	118.858	79.071	22.192	-10.11	24.897	54.154	-22.935	89.445	54.965	27.193	0.463	31.03	54.591	-36.557	72.292	28.288	-4.111	-0.88	65.779	1.954
Pop_Rock	10	4	92.897	55.865	51.18	40.366	48.043	47.441	47.589	8.281	30.122	6.57	20.868	7.894	33.538	22.874	24.617	25.097	10.585	25.614	33.148	45.677	29.745	47.054	23.605	33.829	18.934	21.358	41.775	62.062	30.374	52.896	63.158	28.765	20.905	31.902	11.799	12.978	22.085	58.12	58.44	53.961	61.795	56.004	62.749	51.796	70.596	65.007	69.826	77.492	67.728
Blues	7	4	129.584	-64.934	-156.641	-58.407	-152.453	-173.011	-118.759	-132.195	-131.564	-97.677	-100.115	-107.743	-90.477	-81.648	-102.894	-135.424	-94.261	-107.637	-155.723	-114.504	-103.311	-104.882	-99.101	-94.592	-100.461	-82.326	-69.23	-121.513	-138.638	-112.712	-124.657	-143.956	-75.227	-121.612	-77.606	-146.5	-143.263	-89.367	-129.258	-151.023	-167.964	-128.815	-103.277	-92.844	-124.269	-89.279	-91.978	-94.273	-81.012
Blues	0	4	63.255	65.031	56.424	33.694	-21.81	4.985	24.879	12.053	-18.403	-7.984	-0.241	12.056	8.986	4.165	3.144	-17.152	21.169	42.997	60.768	49.244	67.078	25.08	5.355	12.121	0.424	51.173	56.444	93.568	17.205	35.715	42.502	52.697	36.271	26.267	56.321	5.036	9.694	32.496	76.243	62.63	39.164	29.124	63.109	82.701	40.818	53.508	-1.202	8.573	29.458
Pop_Rock	1	5	188.91	-1.297	-9.561	-13.745	-32.3	-15.462	-8.088	5.256	-64.06	-8.795	7.326	-18.129	-20.916	5.775	-93.349	-31.543	-30.264	-40.884	-13.177	-4.374	-12.123	-2.254	-91.479	-32.326	-13.247	-16.859	-52.469	-19.793	-13.762	-21.053	12.248	-44.078	-17.325	-16.348	-47.578	-17.787	-67.659	-18.305	-18.059	-15.146	-53.42	-17.842	-35.549	-25.777	-15.651	-12.416	-22.612	-30.952	-22.887
Pop_Rock	5	4	92.591	-2.445	70.188	37.272	57.779	79.919	61.373	34.574	40.941	80.396	58.588	17.619	58.902	42.181	55.584	79.915	118.481	98.366	87.507	118.813	91.579	59.733	1.185	15.52	7.61	42.848	39.72	-18.257	-66.031	2.961	-20.233	24.729	39.478	18.426	32.124	-61.901	28.347	34.226	-18.685	-1.896	-22.481	72.482	76.469	20.966	-39.823	-59.801	1.012	-18.999	36.639
Pop_Rock	0	4	84.992	36.166	5.33	23.117	13.203	-19.652	13.603	33.966	-4.738	2.789	70.701	-1.067	25.858	13.351	7.414	11.314	13.941	2.122	-1.54	-7.521	-6.266	-12.391	-13.916	4.27	-10.079	-12.738	7.767	11.232	16.887	52.555	95.938	100.195	88.647	106.622	80.48	76.162	85.388	103.551	72.373	19.708	53.257	47.872	49.942	93.64	64.897	40.807	68.821	75.761	42.808
Pop_Rock	4	4	105.095	144.258	69.43	-11.954	48.66	154.826	76.147	125.748	14.849	-33.644	-8.571	-33.159	-40.281	-33.993	11.105	-23.407	-39.111	-1.84	8.037	-31.817	19.442	-4.009	-19.21	-4.547	-10.21	24.082	9.178	30.115	66.867	13.267	34.657	18.818	30.723	34.343	35.975	31.319	24.459	37.391	37.646	27.557	27.158	16.272	5.793	-1.473	7.899	60.038	42.301	29.693	16.378
Pop_Rock	2	5	137.913	-3.416	-45.59	-20.84	-53.981	0.199	18.419	2.374	17.298	-16.163	-4.062	6.336	-0.544	-47.871	-28.705	-95.677	-32.533	-1.516	-52.526	15.12	-47.88	9.581	20.27	26.631	-25.366	10.423	18.007	7.398	-33.801	-33.693	-102.338	-20.311	52.915	59.183	24.31	-36.585	64.157	25.609	6.779	146.318	50.366	77.945	38.561	-17.051	12.088	-22.606	-31.179	-51.027	11.784
Electronic	11	4	120.006	62.951	49.771	35.878	72.002	46.492	63.147	59.754	28.881	23.914	53.385	26.767	56.84	54.705	8.866	68.203	42.095	57.143	43.98	43.638	67.63	55.261	55.462	67.908	76.027	47.911	33.879	64.725	52.882	36.274	52.77	40.666	25.626	58.339	43.438	15.949	24.989	60.501	25.889	39.97	50.121	49.308	44.541	62.994	45.686	68.47	40.459	31.318	60.049
Jazz	0	4	110.096	-20.661	4.184	-2.943	-5.44	-35.576	-11.621	-10.139	9.16	1.133	2.139	13.578	35.477	17.736	21.736	0.879	7.505	18.525	-17.622	-6.346	24.165	-16.777	-17.297	-2.564	-37.059	-21.115	0.254	8.58	-4.111	-21.729	-13.075	9.558	-13.988	-38.134	-16.194	-12.15	-8.879	-24.082	-1.032	-43.966	-11.699	5.304	0.081	-92.063	-69.251	-68.694	-82.361	-93.273	-103.732
Blues	1	1	161.7	7.938	24.041	-53.855	-42.207	-3.567	18.936	-71.305	84.36	-14.617	-33.557	51.022	132.31	68.346	49.106	-30.805	-28.154	-69.674	4.508	37.515	1.224	-30.099	-95.219	-26.596	-33.244	-70.786	-69.321	41.91	-78.013	-87.485	-84.869	-100.966	27.685	42.905	-10.578	-44.262	121.044	95.453	43.736	36.895	62.317	65.568	61.712	73.111	118.616	-37.301	-44.674	-92.708	-45.298
Rap	1	3	183.881	105.314	102.526	44.86	45.955	45.169	51.259	60.302	84.816	65.161	37.493	33.012	41.367	55.432	167.278	58.492	24.246	87.486	70.665	67.771	64.791	36.066	14.344	3.003	108.313	148.296	17.126	45.35	89.965	162.666	29.585	60.332	65.181	37.579	46.519	69.459	65.602	77.444	24.92	14.713	183.225	88.366	46.805	33.335	30.85	102.324	42.605	52.991	42.096
Rap	1	4	177.886	13.012	8.7	-57.003	73.347	66.268	93.371	10.967	78.183	-43.137	-133.709	-34.526	-29.869	-58.754	28.99	-4.948	-34.541	-105.334	41.522	-94.049	78.984	4.749	-66.559	-92.841	-13.936	-43.251	-19.687	20.637	-31.373	-56.602	-86.311	9.621	-94.632	63.52	-2.028	-94.601	-53.215	-34.677	-41.251	10.707	-24.908	-56.254	-75.056	53.324	-96.417	60.988	-50.52	-130.521	-131.79
Pop_Rock	9	4	115.514	-36.379	-38.207	-32.141	-33.038	-31.722	-40.708	-18.87	-29.371	-29.828	-37.826	-35.21	-31.831	-32.164	-23.033	-34.615	-30.544	-8.422	20.185	-36.026	-15.667	-34.592	15.341	-18.957	-38.627	-36.567	-38.289	-43.749	-20.499	-40.602	-48.196	5.468	-37.349	40.476	-80.979	-116.706	-133.355	-161.512	-160.295	-173.339	-152.616	-169.942	-167.935	-148.704	-149.261	-121.042	-89.221	-74.044	-109.0
Electronic	5	4	131.281	-123.681	-203.42	-156.704	-125.808	-203.193	-167.52	-135.918	-127.281	-189.977	-151.526	-123.72	-186.573	-25.408	-200.713	-108.224	-113.906	-94.832	-92.642	-116.595	-183.024	-130.032	-104.048	-56.464	-43.338	-103.179	-59.488	-39.953	-111.326	-61.753	-98.782	-18.133	-27.151	3.79	-121.584	-176.11	-215.261	-229.358	-229.289	-256.196	-279.344	-244.055	-201.769	-189.927	-252.532	-239.037	-216.564	-204.421	-220.608
Pop_Rock	8	1	114.179	-31.556	-25.803	29.639	16.347	32.809	46.399	49.483	45.568	54.367	60.523	61.429	61.917	59.849	63.737	61.67	68.926	64.603	67.847	62.229	59.504	63.179	62.967	67.884	63.082	57.191	56.692	71.461	34.221	31.058	0.227	33.411	62.966	48.201	42.957	24.9	23.427	35.18	21.622	45.248	37.224	52.191	51.275	59.735	39.83	16.805	56.435	65.998	62.65
Rap	1	4	89.145	37.835	75.866	6.175	28.095	-62.232	-44.484	-3.988	15.369	23.07	11.937	15.007	23.845	22.167	59.588	21.852	61.983	30.279	105.99	-36.076	28.255	19.617	-12.145	19.939	19.673	19.614	114.851	53.316	21.186	-14.779	74.236	64.608	41.561	120.609	-6.58	-12.293	-61.983	30.544	28.968	34.066	9.105	66.682	33.802	19.094	16.208	103.539	77.59	-16.586	8.642
Electronic	4	4	90.264	49.485	74.296	73.538	53.284	50.675	76.201	86.016	26.779	58.009	86.197	90.288	90.887	98.863	88.542	92.743	86.954	112.246	89.228	87.874	97.747	104.396	70.03	74.696	46.74	82.519	74.728	60.099	84.946	96.609	82.091	81.46	97.184	70.101	74.726	91.732	83.136	97.97	100.55	82.337	71.831	91.02	83.947	77.76	101.159	99.71	73.408	71.024	82.57
Pop_Rock	2	4	108.039	53.535	31.125	33.732	52.067	75.82	66.519	83.709	40.263	72.615	150.965	125.071	45.272	69.379	72.188	73.835	69.183	67.822	64.208	59.894	55.881	49.668	40.713	92.959	67.66	46.829	64.285	66.472	26.902	50.605	51.211	37.737	61.824	59.217	40.064	71.592	62.749	102.214	61.099	88.03	66.894	59.344	60.139	71.546	76.12	79.342	84.907	45.368	28.712
Pop_Rock	8	1	146.77	-11.033	16.741	-11.023	1.832	9.599	-39.986	21.119	-28.899	-8.196	-59.996	-70.022	0.479	-30.847	-17.496	1.532	0.835	-14.799	-86.258	-51.606	-46.26	-30.791	-61.49	-36.085	-54.877	42.324	38.284	-1.475	58.919	15.211	23.588	38.443	24.335	34.375	23.755	33.507	10.14	4.677	53.391	30.44	4.801	4.741	53.192	33.748	25.94	-6.569	7.989	-15.691	5.435
Pop_Rock	10	4	152.273	9.789	16.854	11.936	15.364	18.957	-12.752	-12.347	-25.584	-21.917	-14.194	-2.335	2.077	4.327	32.151	5.09	18.125	101.833	31.15	2.691	20.988	14.172	16.315	19.555	36.496	11.745	32.225	25.08	-20.897	-13.265	-7.033	4.169	-7.791	45.206	20.07	2.431	22.987	43.199	18.589	50.568	10.631	11.431	20.378	40.627	19.113	17.749	41.976	13.605	2.789
Pop_Rock	9	4	167.971	22.25	37.13	13.497	77.927	54.918	47.323	-7.341	19.498	50.081	5.807	36.907	34.562	70.056	45.216	6.799	-10.404	38.388	38.226	66.498	75.089	81.923	93.207	78.349	84.443	84.669	59.581	78.355	83.339	68.146	103.183	77.91	62.38	60.994	75.164	19.363	50.265	34.188	34.862	39.85	49.303	7.283	5.587	-11.275	33.951	40.175	34.589	7.528	-6.412
Pop_Rock	11	4	91.879	114.39	133.761	123.76	131.126	110.399	126.301	112.419	117.162	115.376	105.35	143.037	157.289	122.352	116.882	114.152	124.469	118.434	114.716	99.526	123.974	121.874	123.418	132.961	115.731	126.97	128.525	134.607	116.375	125.431	130.887	117.909	131.321	129.504	141.84	135.421	121.175	151.185	130.054	117.657	122.775	101.027	99.12	113.766	95.592	103.83	98.003	100.965	105.469
Pop_Rock	9	3	141.165	-39.835	-0.603	-23.795	-9.772	49.639	43.913	19.03	31.415	2.247	-13.168	-12.806	-7.093	32.826	-17.025	-13.853	-4.107	-2.877	27.432	-13.143	18.318	-10.019	-11.169	5.701	25.459	24.195	32.14	32.776	60.385	-13.875	83.733	22.999	-21.441	36.393	-9.835	-2.501	-10.222	-2.921	32.712	-12.384	-20.906	-29.537	1.311	-40.045	-13.066	15.305	-5.887	30.628	32.537
Pop_Rock	6	4	128.951	54.643	33.512	45.685	81.088	54.753	57.111	74.936	47.098	56.483	61.745	46.951	44.861	106.956	78.436	57.857	41.416	34.502	43.115	53.572	54.12	101.351	64.108	59.287	61.989	75.108	50.718	29.742	63.422	50.328	35.415	32.128	42.471	49.608	34.58	31.191	28.671	76.787	78.653	83.585	66.682	48.097	67.224	82.022	89.792	72.159	95.705	87.629	81.569
Pop_Rock	7	5	93.315	60.698	46.049	66.765	26.848	32.761	42.859	58.425	64.174	43.141	81.34	46.423	58.823	29.642	56.489	47.02	58.514	38.248	59.743	38.151	30.611	71.757	61.726	48.003	66.454	35.064	29.9	56.562	11.563	45.257	46.371	59.305	45.027	70.855	69.107	28.196	12.736	36.047	86.977	56.614	34.421	72.357	89.242	52.363	36.341	64.525	56.193	25.957	32.09
Electronic	9	4	136.936	-21.193	-19.24	-12.667	14.891	44.981	18.213	-0.828	27.154	44.882	-1.017	9.803	46.437	28.056	19.112	27.277	10.201	20.274	17.814	16.004	52.437	49.511	50.241	48.177	41.309	57.083	47.731	57.704	42.338	52.23	64.336	17.834	6.292	32.684	8.47	19.474	-7.722	-10.739	22.874	-25.763	-63.135	-31.357	-56.756	-20.302	33.478	-39.181	-50.43	5.18	22.075
Pop_Rock	4	4	151.949	-11.802	-30.089	-9.454	-19.246	-3.709	-4.215	34.451	30.684	-114.237	-76.448	-81.52	-141.474	-25.71	55.246	-71.848	-45.778	-25.396	-71.078	46.294	81.195	21.711	30.42	-12.866	-50.284	15.101	41.101	-28.37	-75.795	20.839	-36.741	-6.282	45.864	7.608	8.928	11.726	27.803	44.858	80.952	59.836	36.394	73.334	123.532	79.044	41.43	-33.152	2.131	-8.232	121.154
Electronic	7	4	101.99	22.238	35.495	33.874	26.14	10.855	-19.068	-3.631	-3.773	-11.623	26.964	57.171	64.091	49.292	35.083	24.267	19.493	8.9	-8.255	-4.467	-23.765	-44.398	-42.864	-28.794	-20.835	-12.202	-20.252	-54.926	-39.119	33.748	28.273	34.58	37.879	27.045	-18.381	1.12	-10.759	-40.882	-29.584	-59.52	-52.326	-75.251	-86.389	-74.488	-25.564	36.3	-14.177	-18.783	25.343
Pop_Rock	0	4	97.995	-4.017	-108.509	-24.86	-33.94	-86.974	-123.555	-41.058	-132.036	-55.852	-21.591	-39.204	-125.133	-114.502	-19.519	120.743	80.958	38.896	-33.509	151.572	37.646	-66.35	37.991	76.148	-32.844	-11.639	21.86	110.972	89.303	-41.652	-8.739	-107.463	-57.056	-66.113	-3.835	-101.462	-86.44	-31.235	-74.311	-77.106	-45.142	5.93	-57.063	12.314	-6.746	-52.822	-18.587	-27.356	-26.616
Electronic	11	3	85.599	92.465	30.833	57.813	77.826	13.669	27.949	14.876	52.23	51.417	97.727	59.95	34.015	44.706	24.067	19.368	25.371	-10.594	4.299	40.483	49.508	46.62	21.001	34.276	46.411	28.671	20.616	31.428	12.317	6.199	43.496	51.385	46.05	43.004	36.575	31.832	43.072	28.952	35.287	42.445	69.547	57.502	64.849	86.221	60.874	31.299	54.275	25.503	11.103
Pop_Rock	2	4	140.66	-76.014	-80.372	-78.451	-59.916	-26.113	-56.285	-54.27	-104.556	-102.602	-68.352	-98.256	-83.72	-116.569	-96.075	-79.76	-93.485	-100.871	-114.41	-81.743	-90.078	-73.748	-65.695	-66.782	-82.221	-82.913	-109.849	-124.833	-95.939	-81.414	-106.373	-102.983	-110.298	-123.197	-123.869	-107.375	-122.03	-138.993	-102.906	-104.183	-77.467	-86.894	-109.396	-97.876	-117.215	-132.361	-41.433	-35.513	-104.753
Jazz	8	3	72.117	-11.919	-37.498	-52.021	-31.082	-29.928	-93.62	-177.6	-206.985	-209.047	-38.24	-27.753	-45.063	-44.427	-117.247	-98.19	-104.422	-124.082	-105.82	-101.799	-146.677	-120.829	-186.9	-54.72	-130.545	-214.555	-13.133	9.662	51.838	8.664	2.642	-3.436	22.654	9.287	6.664	6.456	26.467	-16.513	-44.577	-76.806	-107.713	-112.935	-75.704	-92.405	-88.855	-86.025	-108.782	-102.964	-54.984
Electronic	2	4	139.994	35.06	-38.862	39.054	-66.532	13.662	-62.145	91.394	-5.807	-5.806	-42.329	9.377	-65.532	-0.273	-51.879	-79.406	90.104	10.567	50.379	35.52	-20.294	51.067	-61.612	8.185	-63.577	78.511	-9.074	-7.536	-26.572	-68.03	0.724	-63.036	-71.683	38.304	20.718	-20.808	-47.4	39.285	5.965	-25.153	53.355	-55.754	1.027	-37.481	13.88	-101.839	15.255	-108.481	-58.126
Pop_Rock	0	5	84.595	-57.457	-79.602	-77.132	-16.291	-127.975	-78.295	-36.65	-16.198	-67.98	-0.682	-22.225	-13.473	-49.124	-0.073	14.444	-83.403	-136.097	-122.17	-118.744	-25.749	-37.04	-102.324	-61.731	-38.384	-118.567	89.405	-92.085	-94.993	176.815	44.778	41.208	42.593	16.928	-17.77	-55.965	-44.107	-62.293	66.694	-59.727	-7.498	64.977	68.707	-9.165	-15.776	-38.074	-54.793	-20.129	-28.593
Pop_Rock	4	4	109.024	-58.89	-62.409	-74.275	-53.22	-17.369	-86.177	-90.593	-49.726	-43.685	-16.691	98.884	-44.594	-8.368	-34.871	114.139	22.42	-50.926	-108.407	46.267	21.149	-21.324	-77.791	-46.135	-50.363	22.374	41.906	-38.129	-104.07	-15.164	-34.919	-59.665	-80.469	-15.655	-30.448	-10.999	-65.444	-6.326	32.413	78.992	-58.098	-4.991	-70.083	-51.559	-58.751	36.97	-12.271	-77.709	-36.922
Jazz	4	4	167.915	13.754	-0.224	6.829	-32.169	-71.732	-37.658	-101.883	-102.386	-99.622	-139.39	-125.716	-104.634	-48.964	-35.751	-53.797	-46.411	-104.114	-70.085	-19.387	33.782	-64.312	-62.473	-81.751	-45.628	-3.197	-23.98	-31.186	-39.139	-45.3	-64.191	-114.425	-125.986	-115.357	-59.866	-22.187	-46.827	-47.766	-13.494	-19.787	14.332	15.216	62.257	81.252	65.588	114.939	92.62	68.081	30.943
Pop_Rock	11	4	122.94	-34.166	-8.526	-24.289	-3.354	-3.805	-5.227	-15.369	-44.133	-14.73	-11.381	21.065	20.874	-4.692	-13.782	-55.424	0.367	-32.042	2.776	13.37	10.752	6.445	-10.771	-9.832	9.161	-21.13	-11.198	-2.667	-18.919	8.99	-24.176	-25.236	-8.758	-22.041	-8.953	3.531	-4.083	-1.846	-14.872	-41.529	15.698	-29.424	-6.839	13.589	1.914	-10.54	-1.454	-8.965	-0.027
Pop_Rock	11	4	137.766	27.628	-37.689	7.27	-21.225	44.214	17.75	31.001	22.707	1.261	-45.602	-24.165	-40.729	-40.475	5.813	-15.315	-35.388	-1.098	-14.945	37.114	21.969	7.764	-37.931	-4.299	-51.653	-24.614	-28.133	0.096	-18.292	-9.42	-9.211	63.09	51.81	12.433	-18.16	5.375	1.852	-1.42	10.138	-12.265	8.289	21.259	16.124	-19.42	23.552	63.349	0.382	-34.063	7.813
Electronic	11	4	104.988	127.632	64.991	7.912	152.036	6.936	-0.718	4.941	-28.268	17.646	-8.521	-25.682	-29.852	13.618	-21.552	-54.737	-68.717	8.149	10.113	-13.89	-63.969	31.911	54.518	-45.882	-83.407	33.202	17.519	128.475	38.832	95.374	95.357	45.798	103.974	-30.131	-25.477	-9.304	20.069	45.873	229.492	25.222	-47.415	-51.717	33.954	29.496	17.351	42.151	29.166	26.205	-18.099
Pop_Rock	2	4	127.719	-199.912	-182.939	-192.73	-165.556	-179.249	-198.746	-177.473	-206.723	-197.434	-179.314	-188.407	-185.684	-225.641	-186.227	-212.874	-181.561	-213.96	-207.766	-205.053	-213.229	-209.63	-201.223	-225.324	-212.795	-228.242	-236.74	-176.983	-211.857	-179.957	-210.702	-183.494	-165.544	-160.622	-180.249	-176.319	-179.615	-164.133	-160.825	-167.731	-185.581	-170.123	-205.643	-181.091	-189.602	-179.473	-173.197	-174.995	-167.382
Pop_Rock	5	1	99.989	-29.141	-7.224	38.008	13.554	-34.978	-3.078	-44.553	-25.439	14.117	-18.862	13.065	-7.561	-0.186	-4.694	-32.055	-1.969	66.678	42.244	42.929	45.291	6.077	25.708	74.752	23.725	14.78	19.072	6.761	-6.123	36.408	-9.123	46.031	45.734	60.578	60.863	-1.873	-42.409	-60.564	-53.201	-39.292	-24.922	-31.232	-6.327	13.342	24.71	57.958	19.556	-57.408	-39.941
Pop_Rock	7	4	196.327	45.914	38.641	78.057	56.402	57.604	37.484	60.569	20.152	56.86	73.346	76.018	79.134	66.724	68.327	52.138	45.731	39.356	24.511	54.357	52.803	80.45	56.123	83.911	73.152	64.316	68.206	60.042	66.804	64.581	79.033	69.83	34.824	19.7	31.221	50.948	13.786	28.012	27.575	36.861	60.521	38.197	81.167	29.459	29.473	45.03	58.798	59.408	67.778
Pop_Rock	2	4	69.965	7.422	-7.422	-29.93	35.311	52.556	6.782	51.72	14.032	-2.435	57.433	50.375	-19.214	55.959	19.661	27.323	70.955	15.031	70.375	1.893	-41.008	39.584	61.991	-8.275	43.42	-7.079	-16.379	-27.201	44.674	30.03	34.057	-7.053	28.229	45.142	44.478	52.753	77.957	46.017	43.951	51.939	64.375	37.373	70.708	63.329	6.724	56.504	45.347	68.525	51.459
Pop_Rock	4	1	162.384	22.054	2.469	-1.173	-18.579	12.328	-19.238	-26.178	3.055	1.377	2.352	12.188	33.904	-2.694	4.204	-14.074	-14.777	-0.854	-14.835	-2.235	2.489	10.032	-7.782	8.835	7.397	5.569	0.648	1.905	3.095	-14.307	11.863	1.202	-27.551	11.233	-3.496	2.799	1.752	-29.4	-1.622	-5.278	-19.677	-32.747	-9.438	53.399	38.8	42.544	11.174	78.041	17.514
Pop_Rock	2	1	143.224	58.055	30.169	67.238	49.071	32.258	47.688	76.014	53.258	48.705	66.337	61.192	99.014	60.814	39.905	28.433	30.381	61.412	67.013	108.285	56.194	27.25	30.535	52.212	40.191	68.543	56.735	53.51	43.177	96.821	62.461	30.08	17.398	57.889	46.333	58.169	78.176	119.026	96.5	48.172	34.515	38.547	42.531	42.268	40.041	61.265	33.068	67.791	51.627
